id,url_id,user_id,event_type,timestamp,details
217,217,48,created,2025-07-05 04:16:58,"{""short_code"":""UGq89S"",""original_url"":""https://relay.cloud/silver/signal/217""}"
218,218,4,created,2025-01-10 07:00:50,"{""short_code"":""IQglMV"",""original_url"":""https://example.com/warm/quartz/218""}"
219,219,257,created,2025-10-04 13:25:35,"{""short_code"":""y4gKH5"",""original_url"":""https://seeded.app/jade/valley/219""}"
220,220,141,created,2025-06-20 06:07:51,"{""short_code"":""7A5gJy"",""original_url"":""https://relay.cloud/silver/meadow/220""}"
221,221,9,created,2025-05-24 19:09:05,"{""short_code"":""kRfvhK"",""original_url"":""https://acme.dev/ivory/canyon/221""}"
222,222,258,created,2025-03-17 17:22:43,"{""short_code"":""DDcsRT"",""original_url"":""https://example.com/urban/pioneer/222""}"
223,223,31,created,2025-12-26 08:38:56,"{""short_code"":""vDoRWf"",""original_url"":""https://example.com/rapid/valley/223""}"
224,224,95,created,2025-03-31 11:45:05,"{""short_code"":""iOsgZH"",""original_url"":""https://hackstack.io/forest/window/224""}"
225,225,1,created,2025-03-28 04:11:37,"{""short_code"":""JvZje2"",""original_url"":""https://seeded.app/ivory/trail/225""}"
226,226,362,created,2025-11-19 05:07:23,"{""short_code"":""DoIG5S"",""original_url"":""https://example.com/mellow/field/226""}"
227,227,363,created,2026-01-03 18:51:30,"{""short_code"":""GyE9I1"",""original_url"":""https://hackstack.io/ivory/harvest/227""}"
228,228,246,created,2026-02-15 01:49:39,"{""short_code"":""Tiv34Y"",""original_url"":""https://acme.dev/young/field/228""}"
229,229,222,created,2025-03-05 15:59:22,"{""short_code"":""2PH4p0"",""original_url"":""https://opswise.net/ivory/field/229""}"
230,230,258,created,2025-09-09 12:18:18,"{""short_code"":""vcYDXU"",""original_url"":""https://opswise.net/tidy/engine/230""}"
231,231,23,created,2025-01-20 04:46:37,"{""short_code"":""ZYNU09"",""original_url"":""https://opswise.net/calm/harvest/231""}"
232,232,219,created,2026-01-02 09:17:23,"{""short_code"":""LHpPqt"",""original_url"":""https://seeded.app/urban/island/232""}"
233,233,344,created,2025-12-17 17:20:00,"{""short_code"":""hJcqnb"",""original_url"":""https://acme.dev/keen/beacon/233""}"
234,234,184,created,2025-09-15 10:39:47,"{""short_code"":""U83Sul"",""original_url"":""https://opswise.net/warm/garden/234""}"
235,235,285,created,2025-08-06 22:44:51,"{""short_code"":""MAtBbE"",""original_url"":""https://relay.cloud/gold/uplink/235""}"
236,236,194,created,2025-01-20 00:28:53,"{""short_code"":""12NYTP"",""original_url"":""https://seeded.app/opal/harvest/236""}"
237,237,21,created,2026-01-12 09:40:04,"{""short_code"":""ejYrTT"",""original_url"":""https://acme.dev/ivory/yard/237""}"
238,238,21,created,2025-04-16 11:30:05,"{""short_code"":""HC8eJC"",""original_url"":""https://hackstack.io/silver/signal/238""}"
239,239,125,created,2025-07-17 11:56:04,"{""short_code"":""LhIrcd"",""original_url"":""https://relay.cloud/rapid/river/239""}"
240,240,291,created,2026-01-21 10:38:59,"{""short_code"":""jZ0OnU"",""original_url"":""https://relay.cloud/young/network/240""}"
241,241,324,created,2025-04-09 12:57:59,"{""short_code"":""EDFFaS"",""original_url"":""https://hackstack.io/calm/valley/241""}"
242,242,197,created,2025-06-26 13:06:49,"{""short_code"":""qzwWxw"",""original_url"":""https://relay.cloud/young/window/242""}"
243,243,393,created,2025-10-31 14:18:02,"{""short_code"":""abp0IW"",""original_url"":""https://hackstack.io/tidy/pioneer/243""}"
244,244,341,created,2025-08-01 06:33:36,"{""short_code"":""HQ2Oxn"",""original_url"":""https://relay.cloud/calm/anchor/244""}"
245,245,379,created,2025-04-09 01:21:02,"{""short_code"":""goNxWX"",""original_url"":""https://seeded.app/jade/delta/245""}"
246,246,233,created,2025-10-18 11:14:29,"{""short_code"":""OMZFQZ"",""original_url"":""https://relay.cloud/mellow/zenith/246""}"
247,247,343,created,2025-10-14 11:54:12,"{""short_code"":""RQTJlG"",""original_url"":""https://relay.cloud/warm/network/247""}"
248,248,249,created,2025-03-10 15:08:16,"{""short_code"":""ndoXNa"",""original_url"":""https://opswise.net/tidy/signal/248""}"
249,249,53,created,2026-02-09 09:13:11,"{""short_code"":""MMlSp2"",""original_url"":""https://acme.dev/keen/delta/249""}"
250,250,37,created,2026-01-09 19:28:04,"{""short_code"":""192RXQ"",""original_url"":""https://example.com/silver/trail/250""}"
251,251,396,created,2025-05-11 10:12:04,"{""short_code"":""EplZug"",""original_url"":""https://example.com/silver/beacon/251""}"
252,252,211,created,2025-01-26 22:04:46,"{""short_code"":""Mtv4t3"",""original_url"":""https://seeded.app/proud/canyon/252""}"
253,253,191,created,2025-03-09 17:05:07,"{""short_code"":""WcuOaQ"",""original_url"":""https://seeded.app/ivory/beacon/253""}"
254,254,4,created,2025-03-25 03:13:22,"{""short_code"":""9Fb3gO"",""original_url"":""https://hackstack.io/navy/yard/254""}"
255,255,88,created,2025-01-01 00:22:28,"{""short_code"":""TGwJQg"",""original_url"":""https://relay.cloud/harbor/beacon/255""}"
256,256,376,created,2026-01-31 22:31:00,"{""short_code"":""s91Y9w"",""original_url"":""https://seeded.app/gold/signal/256""}"
257,257,310,created,2025-10-26 06:39:44,"{""short_code"":""0PH1q6"",""original_url"":""https://hackstack.io/young/network/257""}"
258,258,43,created,2025-06-13 23:09:49,"{""short_code"":""BpKZD2"",""original_url"":""https://hackstack.io/urban/pioneer/258""}"
259,259,175,created,2025-09-13 11:25:25,"{""short_code"":""ZuHt7R"",""original_url"":""https://example.com/forest/uplink/259""}"
260,260,249,created,2025-11-10 00:12:36,"{""short_code"":""G1vKBy"",""original_url"":""https://opswise.net/tidy/orbit/260""}"
261,261,367,created,2025-10-10 16:09:57,"{""short_code"":""Cmh9h5"",""original_url"":""https://opswise.net/gold/beacon/261""}"
262,262,274,created,2026-01-23 19:36:21,"{""short_code"":""X8GTuh"",""original_url"":""https://example.com/quiet/uplink/262""}"
263,263,7,created,2025-07-17 11:34:51,"{""short_code"":""lgCVwx"",""original_url"":""https://relay.cloud/calm/yard/263""}"
264,264,387,created,2025-05-30 11:50:59,"{""short_code"":""4tklRo"",""original_url"":""https://example.com/quiet/trail/264""}"
265,265,300,created,2025-01-04 05:17:27,"{""short_code"":""VnLLy3"",""original_url"":""https://seeded.app/keen/journey/265""}"
266,266,322,created,2025-01-13 09:44:56,"{""short_code"":""8y8VwI"",""original_url"":""https://seeded.app/dawn/network/266""}"
267,267,29,created,2025-02-23 08:59:29,"{""short_code"":""qUFubU"",""original_url"":""https://relay.cloud/amber/kernel/267""}"
268,268,315,created,2025-04-27 06:22:34,"{""short_code"":""QgdE49"",""original_url"":""https://opswise.net/urban/zenith/268""}"
269,269,114,created,2026-01-03 09:46:25,"{""short_code"":""ZeROFU"",""original_url"":""https://relay.cloud/ivory/valley/269""}"
270,270,142,created,2025-07-13 12:45:45,"{""short_code"":""XmEd18"",""original_url"":""https://hackstack.io/dawn/beacon/270""}"
271,271,390,created,2025-01-05 23:07:24,"{""short_code"":""KX2V5L"",""original_url"":""https://relay.cloud/mellow/trail/271""}"
272,272,160,created,2026-01-25 04:20:37,"{""short_code"":""0ob0t5"",""original_url"":""https://hackstack.io/urban/journey/272""}"
273,273,343,created,2025-10-01 06:39:28,"{""short_code"":""6msAct"",""original_url"":""https://opswise.net/cobalt/kernel/273""}"
274,274,176,created,2025-10-27 15:49:03,"{""short_code"":""ucpbCc"",""original_url"":""https://example.com/cobalt/anchor/274""}"
275,275,368,created,2025-11-30 05:17:29,"{""short_code"":""dNrUhA"",""original_url"":""https://opswise.net/young/beacon/275""}"
276,276,124,created,2025-12-18 18:29:52,"{""short_code"":""sec7y9"",""original_url"":""https://seeded.app/calm/garden/276""}"
277,277,138,created,2025-04-01 00:42:10,"{""short_code"":""cMa7m6"",""original_url"":""https://example.com/vivid/river/277""}"
278,278,196,created,2025-08-29 13:54:07,"{""short_code"":""FdFpX4"",""original_url"":""https://acme.dev/mellow/island/278""}"
279,279,183,created,2025-12-16 09:11:51,"{""short_code"":""KRb5Se"",""original_url"":""https://relay.cloud/clear/quartz/279""}"
280,280,331,created,2025-01-21 13:35:56,"{""short_code"":""utyGYT"",""original_url"":""https://hackstack.io/quiet/window/280""}"
281,281,307,created,2025-02-12 17:26:27,"{""short_code"":""EC2xak"",""original_url"":""https://relay.cloud/rapid/trail/281""}"
282,282,106,created,2025-11-12 13:14:30,"{""short_code"":""9FXBod"",""original_url"":""https://acme.dev/dawn/journey/282""}"
283,283,130,created,2025-11-13 11:46:56,"{""short_code"":""2kbKHh"",""original_url"":""https://example.com/urban/valley/283""}"
284,284,304,created,2025-06-18 06:06:25,"{""short_code"":""dmuKEy"",""original_url"":""https://seeded.app/jade/journey/284""}"
285,285,132,created,2025-12-23 16:41:59,"{""short_code"":""FhTWJM"",""original_url"":""https://acme.dev/silver/network/285""}"
286,286,28,created,2025-11-08 19:30:38,"{""short_code"":""RUjBQZ"",""original_url"":""https://opswise.net/silver/anchor/286""}"
287,287,16,created,2025-07-10 19:46:23,"{""short_code"":""gENlbb"",""original_url"":""https://example.com/calm/network/287""}"
288,288,143,created,2026-02-08 10:12:20,"{""short_code"":""rqnEUq"",""original_url"":""https://opswise.net/dawn/anchor/288""}"
289,289,283,created,2025-09-21 17:35:34,"{""short_code"":""PgE5Ul"",""original_url"":""https://relay.cloud/forest/orbit/289""}"
290,290,135,created,2025-11-05 00:27:40,"{""short_code"":""Rlht7e"",""original_url"":""https://seeded.app/jade/journey/290""}"
291,291,291,created,2025-08-06 14:42:53,"{""short_code"":""lN6Wsw"",""original_url"":""https://seeded.app/navy/delta/291""}"
292,292,44,created,2025-11-29 23:08:40,"{""short_code"":""WC5OKM"",""original_url"":""https://hackstack.io/tidy/kernel/292""}"
293,293,73,created,2025-02-03 02:08:34,"{""short_code"":""9rc99s"",""original_url"":""https://hackstack.io/ember/delta/293""}"
294,294,278,created,2026-01-12 01:25:09,"{""short_code"":""MrEY9c"",""original_url"":""https://opswise.net/dawn/uplink/294""}"
295,295,339,created,2025-02-27 21:53:04,"{""short_code"":""gJwBEK"",""original_url"":""https://seeded.app/ivory/zenith/295""}"
296,296,208,created,2025-05-05 19:13:12,"{""short_code"":""wQwjl2"",""original_url"":""https://example.com/ivory/signal/296""}"
297,297,236,created,2025-01-17 07:59:33,"{""short_code"":""CGi9yZ"",""original_url"":""https://acme.dev/dawn/yard/297""}"
298,298,310,created,2025-02-22 13:25:33,"{""short_code"":""lWwrmu"",""original_url"":""https://example.com/quiet/lagoon/298""}"
299,299,351,created,2025-04-05 19:33:16,"{""short_code"":""ZBRFWi"",""original_url"":""https://opswise.net/proud/network/299""}"
300,300,331,created,2025-12-05 10:35:44,"{""short_code"":""RZDZNq"",""original_url"":""https://example.com/silver/field/300""}"
301,301,205,created,2025-05-23 06:53:20,"{""short_code"":""0h8sFc"",""original_url"":""https://example.com/navy/delta/301""}"
302,302,108,created,2025-08-04 05:58:03,"{""short_code"":""FFAILf"",""original_url"":""https://seeded.app/quiet/valley/302""}"
303,303,338,created,2025-04-05 10:54:53,"{""short_code"":""i6wh9I"",""original_url"":""https://example.com/mellow/lagoon/303""}"
304,304,257,created,2026-01-15 03:32:19,"{""short_code"":""EIOgLI"",""original_url"":""https://relay.cloud/rapid/delta/304""}"
305,305,38,created,2025-05-09 03:17:48,"{""short_code"":""KN5aM1"",""original_url"":""https://acme.dev/calm/zenith/305""}"
306,306,323,created,2025-12-07 03:01:30,"{""short_code"":""SwgY61"",""original_url"":""https://relay.cloud/keen/canyon/306""}"
307,307,86,created,2025-06-03 03:51:41,"{""short_code"":""6qL35V"",""original_url"":""https://relay.cloud/forest/signal/307""}"
308,308,371,created,2025-06-22 01:35:14,"{""short_code"":""9xf2XL"",""original_url"":""https://example.com/keen/meadow/308""}"
309,309,213,created,2026-02-17 15:05:27,"{""short_code"":""bi8g2r"",""original_url"":""https://seeded.app/proud/harvest/309""}"
310,310,370,created,2025-12-02 10:16:17,"{""short_code"":""Z7eAEy"",""original_url"":""https://hackstack.io/dawn/island/310""}"
311,311,57,created,2025-02-08 13:49:10,"{""short_code"":""bT752A"",""original_url"":""https://acme.dev/ivory/valley/311""}"
312,312,210,created,2025-10-14 17:12:59,"{""short_code"":""2pZ2pH"",""original_url"":""https://acme.dev/tidy/garden/312""}"
313,313,71,created,2025-09-01 04:47:36,"{""short_code"":""90qtti"",""original_url"":""https://seeded.app/harbor/lagoon/313""}"
314,314,235,created,2025-09-09 15:12:13,"{""short_code"":""6Sl1pO"",""original_url"":""https://relay.cloud/brisk/valley/314""}"
315,315,158,created,2026-02-05 14:04:49,"{""short_code"":""jrlwBN"",""original_url"":""https://acme.dev/ember/island/315""}"
316,316,267,created,2025-02-25 08:45:12,"{""short_code"":""Dhmk4K"",""original_url"":""https://example.com/vivid/orbit/316""}"
317,317,204,created,2025-01-01 20:02:00,"{""short_code"":""EDBVSI"",""original_url"":""https://relay.cloud/clear/delta/317""}"
318,318,84,created,2026-01-18 18:18:22,"{""short_code"":""tnyV80"",""original_url"":""https://example.com/quiet/kernel/318""}"
319,319,213,created,2025-06-15 14:53:58,"{""short_code"":""8uIHGp"",""original_url"":""https://example.com/opal/pioneer/319""}"
320,320,254,created,2025-07-25 11:47:57,"{""short_code"":""HGXMyI"",""original_url"":""https://seeded.app/navy/meadow/320""}"
321,321,273,created,2025-02-20 01:23:51,"{""short_code"":""F411Sz"",""original_url"":""https://opswise.net/urban/delta/321""}"
322,322,25,created,2025-10-14 09:53:34,"{""short_code"":""3SLXBv"",""original_url"":""https://relay.cloud/vivid/window/322""}"
323,323,114,created,2025-03-04 07:22:23,"{""short_code"":""DCCpVz"",""original_url"":""https://seeded.app/quiet/island/323""}"
324,324,372,created,2026-02-04 14:02:42,"{""short_code"":""kF0H8Z"",""original_url"":""https://example.com/amber/river/324""}"
325,325,152,created,2025-07-11 04:20:44,"{""short_code"":""WXwhnj"",""original_url"":""https://relay.cloud/ember/journey/325""}"
326,326,39,created,2025-03-28 12:19:47,"{""short_code"":""k3molW"",""original_url"":""https://relay.cloud/ember/window/326""}"
327,327,332,created,2025-08-23 18:41:02,"{""short_code"":""0B3ZAd"",""original_url"":""https://opswise.net/lively/window/327""}"
328,328,243,created,2025-02-13 01:10:25,"{""short_code"":""iM0ul4"",""original_url"":""https://opswise.net/harbor/canyon/328""}"
329,329,110,created,2025-02-28 02:39:03,"{""short_code"":""XWcoic"",""original_url"":""https://relay.cloud/tidy/island/329""}"
330,330,91,created,2025-01-07 01:18:49,"{""short_code"":""kzkwDL"",""original_url"":""https://opswise.net/navy/meadow/330""}"
331,331,319,created,2026-01-27 05:38:07,"{""short_code"":""zBoXzl"",""original_url"":""https://seeded.app/gold/garden/331""}"
332,332,187,created,2025-08-06 20:06:21,"{""short_code"":""Hg8gCk"",""original_url"":""https://opswise.net/vivid/pioneer/332""}"
333,333,244,created,2026-02-07 03:12:02,"{""short_code"":""JUZJk1"",""original_url"":""https://example.com/urban/window/333""}"
334,334,129,created,2025-04-14 22:21:53,"{""short_code"":""htqpe1"",""original_url"":""https://relay.cloud/vivid/uplink/334""}"
335,335,268,created,2026-01-11 10:13:21,"{""short_code"":""Lx2b0I"",""original_url"":""https://relay.cloud/rapid/yard/335""}"
336,336,318,created,2025-10-31 20:48:14,"{""short_code"":""bB6CiF"",""original_url"":""https://acme.dev/ember/pioneer/336""}"
337,337,121,created,2026-01-29 07:27:01,"{""short_code"":""M8KoJd"",""original_url"":""https://acme.dev/proud/beacon/337""}"
338,338,387,created,2025-03-11 00:21:36,"{""short_code"":""9s4UeB"",""original_url"":""https://relay.cloud/vivid/network/338""}"
339,339,210,created,2025-09-10 17:16:11,"{""short_code"":""igVoz1"",""original_url"":""https://hackstack.io/warm/network/339""}"
340,340,185,created,2025-06-04 11:29:04,"{""short_code"":""z3DgRD"",""original_url"":""https://relay.cloud/keen/pioneer/340""}"
341,341,206,created,2025-04-21 05:59:02,"{""short_code"":""Bf7pL0"",""original_url"":""https://relay.cloud/calm/garden/341""}"
342,342,159,created,2025-07-24 10:17:18,"{""short_code"":""sNpgmI"",""original_url"":""https://acme.dev/mellow/signal/342""}"
343,343,198,created,2026-01-06 07:23:48,"{""short_code"":""zFtspW"",""original_url"":""https://opswise.net/lively/quartz/343""}"
344,344,204,created,2025-02-11 12:52:36,"{""short_code"":""gzq84e"",""original_url"":""https://example.com/warm/trail/344""}"
345,345,309,created,2025-07-04 00:40:31,"{""short_code"":""s0eYku"",""original_url"":""https://acme.dev/young/river/345""}"
346,346,321,created,2025-05-10 06:03:53,"{""short_code"":""CXaQYv"",""original_url"":""https://seeded.app/urban/river/346""}"
347,347,214,created,2025-08-30 22:39:50,"{""short_code"":""EoRQmr"",""original_url"":""https://hackstack.io/ember/anchor/347""}"
348,348,121,created,2025-10-26 13:44:40,"{""short_code"":""QTdI5c"",""original_url"":""https://seeded.app/navy/valley/348""}"
349,349,268,created,2025-09-16 03:46:42,"{""short_code"":""rtol0l"",""original_url"":""https://relay.cloud/young/yard/349""}"
350,350,260,created,2025-06-07 18:31:04,"{""short_code"":""zsINbW"",""original_url"":""https://hackstack.io/cobalt/field/350""}"
351,351,178,created,2026-02-03 01:08:39,"{""short_code"":""ZE37Hu"",""original_url"":""https://opswise.net/gold/network/351""}"
352,352,398,created,2025-02-01 08:20:40,"{""short_code"":""2TnYO8"",""original_url"":""https://example.com/jade/journey/352""}"
353,353,222,created,2025-09-17 19:17:09,"{""short_code"":""00eSYd"",""original_url"":""https://relay.cloud/dawn/quartz/353""}"
354,354,124,created,2025-07-20 16:09:09,"{""short_code"":""jA3bYq"",""original_url"":""https://relay.cloud/cobalt/meadow/354""}"
355,355,51,created,2025-09-18 03:38:39,"{""short_code"":""rLQ1c1"",""original_url"":""https://hackstack.io/clear/pioneer/355""}"
356,356,306,created,2025-05-06 15:16:25,"{""short_code"":""L7BUrT"",""original_url"":""https://hackstack.io/mellow/yard/356""}"
357,357,51,created,2025-05-30 03:20:30,"{""short_code"":""PGmu3f"",""original_url"":""https://hackstack.io/warm/beacon/357""}"
